query_id,source,p_at_10_RAG,r_at_10_RAG,mrr_at_10_RAG,ndcg_at_10_RAG,p_at_10_GraphRAG,r_at_10_GraphRAG,mrr_at_10_GraphRAG,ndcg_at_10_GraphRAG,delta_p_at_10,delta_r_at_10,delta_mrr_at_10,delta_ndcg_at_10,comparacao,p_at_10_Hibrido,r_at_10_Hibrido,mrr_at_10_Hibrido,ndcg_at_10_Hibrido
115,LLM,,,,,0.3,0.2,1.0,0.5915490573265824,0.0,0.0,0.0,-0.047368711502813965,GraphRAG -> Hibrido,0.3,0.2,1.0,0.5441803458237684
116,LLM,,,,,0.5,0.4545454545454545,0.5,0.4818809355796682,0.0,0.0,0.0,-0.005810433737825638,GraphRAG -> Hibrido,0.5,0.4545454545454545,0.5,0.4760705018418426
117,LLM,,,,,0.5,0.4545454545454545,0.5,0.4294789330041775,-0.2,-0.18181818181818177,0.0,-0.1380715654629377,GraphRAG -> Hibrido,0.3,0.2727272727272727,0.5,0.2914073675412398
118,LLM,,,,,0.5,0.5,1.0,0.7976236458959763,0.0,0.0,0.0,-0.03154194956507961,GraphRAG -> Hibrido,0.5,0.5,1.0,0.7660816963308967
119,LLM,,,,,0.4,0.3333333333333333,1.0,0.5185122427552843,0.09999999999999998,0.08333333333333337,0.0,0.11711686733687565,GraphRAG -> Hibrido,0.5,0.4166666666666667,1.0,0.6356291100921599
120,LLM,,,,,0.2,0.1666666666666666,1.0,0.3097509492995028,0.0,0.0,-0.5,-0.0672853688629757,GraphRAG -> Hibrido,0.2,0.1666666666666666,0.5,0.2424655804365271
121,LLM,,,,,0.4,0.3076923076923077,1.0,0.5521799222672773,-0.10000000000000003,-0.07692307692307701,0.0,-0.08913409038563619,GraphRAG -> Hibrido,0.3,0.2307692307692307,1.0,0.4630458318816411
122,LLM,,,,,0.5,0.4545454545454545,1.0,0.6168295842361273,0.0,0.0,0.0,0.03210199109571932,GraphRAG -> Hibrido,0.5,0.4545454545454545,1.0,0.6489315753318466
123,LLM,,,,,0.4,0.3076923076923077,0.25,0.3352811236922249,0.0,0.0,0.08333333333333331,0.008584753967704306,GraphRAG -> Hibrido,0.4,0.3076923076923077,0.3333333333333333,0.3438658776599292
124,LLM,,,,,0.2,0.1818181818181818,0.3333333333333333,0.1128621661619115,0.0,0.0,0.0,0.006331849333383099,GraphRAG -> Hibrido,0.2,0.1818181818181818,0.3333333333333333,0.1191940154952946
125,LLM,,,,,0.2,0.1666666666666666,0.2,0.1152655228484794,0.09999999999999998,0.0833333333333334,0.3,0.22756654516835367,GraphRAG -> Hibrido,0.3,0.25,0.5,0.3428320680168331
126,LLM,,,,,0.4,0.3636363636363636,1.0,0.4886446891881013,0.0,0.0,-0.6666666666666667,-0.1253034019285294,GraphRAG -> Hibrido,0.4,0.3636363636363636,0.3333333333333333,0.3633412872595719
127,LLM,,,,,0.2,0.1666666666666666,0.3333333333333333,0.1379163826887377,0.0,0.0,0.0,-0.0010873921094300132,GraphRAG -> Hibrido,0.2,0.1666666666666666,0.3333333333333333,0.1368289905793077
128,LLM,,,,,0.6,0.5454545454545454,0.5,0.5027799337471085,-0.09999999999999998,-0.09090909090909094,0.5,-0.0016303747047615724,GraphRAG -> Hibrido,0.5,0.4545454545454545,1.0,0.5011495590423469
129,LLM,,,,,0.4,0.4,1.0,0.7041027019743363,-0.10000000000000003,-0.10000000000000003,0.0,-0.04429825473371818,GraphRAG -> Hibrido,0.3,0.3,1.0,0.6598044472406182
130,LLM,,,,,0.5,0.5,1.0,0.5086251709508762,-0.09999999999999998,-0.09999999999999998,0.0,0.07274142882846824,GraphRAG -> Hibrido,0.4,0.4,1.0,0.5813665997793445
131,LLM,,,,,0.2,0.2,1.0,0.53362847997678,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.2,0.2,1.0,0.53362847997678
132,LLM,,,,,0.3,0.3333333333333333,0.5,0.4957971859809088,-0.09999999999999998,-0.1111111111111111,0.5,0.09674823609593308,GraphRAG -> Hibrido,0.2,0.2222222222222222,1.0,0.5925454220768419
133,LLM,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
134,LLM,,,,,0.4,0.3333333333333333,1.0,0.4517013942763547,0.0,0.0,0.0,-0.026440062508730877,GraphRAG -> Hibrido,0.4,0.3333333333333333,1.0,0.4252613317676238
135,LLM,,,,,0.4,0.3333333333333333,1.0,0.5203071469456637,0.0,0.0,0.0,0.007291045028168686,GraphRAG -> Hibrido,0.4,0.3333333333333333,1.0,0.5275981919738324
136,LLM,,,,,0.0,0.0,0.0,0.0,0.1,0.0909090909090909,0.1111111111111111,0.0336354591238781,GraphRAG -> Hibrido,0.1,0.0909090909090909,0.1111111111111111,0.0336354591238781
137,LLM,,,,,0.2,0.1818181818181818,0.5,0.3396780529059424,0.0,0.0,0.5,0.1378005818229709,GraphRAG -> Hibrido,0.2,0.1818181818181818,1.0,0.4774786347289133
138,LLM,,,,,0.4,0.3333333333333333,1.0,0.5326208815196265,-0.10000000000000003,-0.08333333333333331,0.0,-0.06362078819895178,GraphRAG -> Hibrido,0.3,0.25,1.0,0.4690000933206747
139,LLM,,,,,0.4,0.4,0.5,0.3720414094712752,0.0,0.0,0.0,0.01971067662318604,GraphRAG -> Hibrido,0.4,0.4,0.5,0.3917520860944612
140,LLM,,,,,0.2,0.1666666666666666,1.0,0.5611931608107448,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.2,0.1666666666666666,1.0,0.5611931608107448
141,LLM,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
142,LLM,,,,,0.2,0.3333333333333333,1.0,0.8102420089100565,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.2,0.3333333333333333,1.0,0.8102420089100565
143,LLM,,,,,0.5,0.4545454545454545,1.0,0.6761249993747668,-0.09999999999999998,-0.09090909090909088,0.0,-0.04926235660254907,GraphRAG -> Hibrido,0.4,0.3636363636363636,1.0,0.6268626427722177
144,LLM,,,,,0.1,0.0769230769230769,0.1111111111111111,0.0780376257675457,0.1,0.0769230769230769,0.0555555555555555,0.09608353795583148,GraphRAG -> Hibrido,0.2,0.1538461538461538,0.1666666666666666,0.1741211637233772
145,LLM,,,,,0.9,0.8181818181818182,1.0,0.910158287507954,-0.09999999999999998,-0.09090909090909094,0.0,-0.01465252427143604,GraphRAG -> Hibrido,0.8,0.7272727272727273,1.0,0.895505763236518
146,LLM,,,,,0.1,0.0833333333333333,0.2,0.065826080016016,0.0,0.0,-0.1,-0.016639402212019302,GraphRAG -> Hibrido,0.1,0.0833333333333333,0.1,0.0491866778039967
147,LLM,,,,,0.1,0.0714285714285714,0.25,0.1832611797687642,0.0,0.0,0.25,0.08521159596800329,GraphRAG -> Hibrido,0.1,0.0714285714285714,0.5,0.2684727757367675
148,LLM,,,,,0.6,0.4615384615384615,0.5,0.4600680526017979,-0.09999999999999998,-0.07692307692307693,0.0,-0.06385595084769319,GraphRAG -> Hibrido,0.5,0.3846153846153846,0.5,0.3962121017541047
149,LLM,,,,,0.4,0.3333333333333333,1.0,0.6704672946962369,0.09999999999999998,0.08333333333333337,0.0,-0.020894750739227197,GraphRAG -> Hibrido,0.5,0.4166666666666667,1.0,0.6495725439570097
150,LLM,,,,,0.6,0.5454545454545454,0.3333333333333333,0.4422176628127554,-0.09999999999999998,-0.09090909090909094,0.0,-0.0208043273610653,GraphRAG -> Hibrido,0.5,0.4545454545454545,0.3333333333333333,0.4214133354516901
